1988	3	PVD	976	7	0	0	87.09	119
1988	3	RDU	5280	22	0	0	90.42	484
1988	3	SMF	2407	6	0	0	93.69	146
1988	3	SLC	5702	35	0	0	87.51	677
1988	3	SAT	2781	13	0	0	89.18	288
1988	3	SAN	5061	27	0	0	88.01	580
1988	3	SJC	4225	14	0	0	91.5	345
1988	3	SJU	1445	19	0	0	87.27	165
1988	3	SNA	2544	8	0	0	84.28	392
1988	3	SEA	5940	18	0	0	84.8	885
1988	3	GEG	902	4	0	0	86.7	116
1988	3	SGU	0	0	0	0	0	0
1988	3	STL	10676	59	0	0	79.76	2102
1988	3	TPA	5351	33	0	0	85.87	723
1988	3	ACT	0	0	0	0	0	0
1988	3	IAD	7472	63	0	0	85.88	992
1988	3	DCA	4199	36	0	0	86.5	531
1988	3	PBI	2610	17	0	0	84.52	387
1988	3	WYS	0	0	0	0	0	0
1988	4	ABQ	2600	8	0	0	92.15	196
1988	4	ANC	1047	8	0	0	93.79	57
1988	4	ATL	21740	249	0	0	86.35	2719
1988	4	AUS	2379	2	0	0	93.53	152
1988	4	BWI	5457	11	0	0	87.26	684
1988	4	BOS	8321	59	0	0	81.13	1511
1988	4	BUF	2228	6	0	0	90.71	201
1988	4	BUR	1932	8	0	0	81.68	346
1988	4	CLT	8195	21	0	0	83.44	1336
1988	4	MDW	1305	6	0	0	90.27	121
1988	4	ORD	22499	241	0	0	86.14	2878
1988	4	CVG	5217	14	0	0	93.31	335
1988	4	CLE	4779	25	0	0	88.09	544
1988	4	COS	786	5	0	0	95.04	34
1988	4	CMH	2173	15	0	0	91.16	177
1988	4	DAL	2852	9	0	0	93.37	180
1988	4	DFW	17630	45	0	0	89.68	1774
1988	4	DEN	13680	69	0	0	86.43	1787
1988	4	DTW	8970	30	0	0	89.57	906
1988	4	ELP	1885	2	0	0	92.36	142
1988	4	FLL	3646	26	0	0	85.87	489
1988	4	RSW	1632	6	0	0	90.75	145
1988	4	BDL	2503	13	0	0	88.69	270
1988	4	HNL	1215	6	0	0	90.7	107
1988	4	IAH	6856	30	0	0	84.32	1045
1988	4	HOU	4564	17	0	0	90.53	415
